270.000000,-3.000000
271.000000,-2.999542
272.000000,-2.998171
273.000000,-2.995887
274.000000,-2.992690
275.000000,-2.988581
276.000000,-2.983562
277.000000,-2.977634
278.000000,-2.970799
279.000000,-2.963060
280.000000,-2.954417
281.000000,-2.944875
282.000000,-2.934436
283.000000,-2.923102
284.000000,-2.910879
285.000000,-2.897768
286.000000,-2.883775
287.000000,-2.868904
288.000000,-2.853159
289.000000,-2.836544
290.000000,-2.819066
291.000000,-2.800729
292.000000,-2.781538
293.000000,-2.761501
294.000000,-2.740622
295.000000,-2.718908
296.000000,-2.696366
297.000000,-2.673003
298.000000,-2.648826
299.000000,-2.623841
300.000000,-2.598058
301.000000,-2.571483
302.000000,-2.544125
303.000000,-2.515991
304.000000,-2.487092
305.000000,-2.457435
306.000000,-2.427029
307.000000,-2.395884
308.000000,-2.364009
309.000000,-2.331414
310.000000,-2.298109
311.000000,-2.264104
312.000000,-2.229409
313.000000,-2.194035
314.000000,-2.157993
315.000000,-2.121293
316.000000,-2.083947
317.000000,-2.045967
318.000000,-2.007363
319.000000,-1.968148
320.000000,-1.928333
321.000000,-1.887931
322.000000,-1.846953
323.000000,-1.805413
324.000000,-1.763324
325.000000,-1.720697
326.000000,-1.677546
327.000000,-1.633883
328.000000,-1.589724
329.000000,-1.545080
330.000000,-1.499965
331.000000,-1.454393
332.000000,-1.408379
333.000000,-1.361935
334.000000,-1.315077
335.000000,-1.267818
336.000000,-1.220172
337.000000,-1.172155
338.000000,-1.123781
339.000000,-1.075065
340.000000,-1.026021
341.000000,-0.976665
342.000000,-0.927011
343.000000,-0.877075
344.000000,-0.826872
345.000000,-0.776416
346.000000,-0.725725
347.000000,-0.674812
348.000000,-0.623693
349.000000,-0.572385
350.000000,-0.520902
351.000000,-0.469261
352.000000,-0.417477
353.000000,-0.365565
354.000000,-0.313542
355.000000,-0.261424
356.000000,-0.209226
357.000000,-0.156964
358.000000,-0.104655
359.000000,-0.052313
360.000000,0.000044
361.000000,0.052401
362.000000,0.104743
363.000000,0.157052
364.000000,0.209314
365.000000,0.261512
366.000000,0.313630
367.000000,0.365653
368.000000,0.417564
369.000000,0.469348
370.000000,0.520989
371.000000,0.572472
372.000000,0.623780
373.000000,0.674898
374.000000,0.725810
375.000000,0.776501
376.000000,0.826956
377.000000,0.877159
378.000000,0.927095
379.000000,0.976748
380.000000,1.026104
381.000000,1.075147
382.000000,1.123863
383.000000,1.172237
384.000000,1.220253
385.000000,1.267897
386.000000,1.315156
387.000000,1.362014
388.000000,1.408457
389.000000,1.454471
390.000000,1.500041
391.000000,1.545155
392.000000,1.589798
393.000000,1.633958
394.000000,1.677619
395.000000,1.720769
396.000000,1.763395
397.000000,1.805484
398.000000,1.847023
399.000000,1.887999
400.000000,1.928400
401.000000,1.968214
402.000000,2.007428
403.000000,2.046031
404.000000,2.084011
405.000000,2.121355
406.000000,2.158054
407.000000,2.194095
408.000000,2.229468
409.000000,2.264162
410.000000,2.298166
411.000000,2.331470
412.000000,2.364063
413.000000,2.395937
414.000000,2.427081
415.000000,2.457485
416.000000,2.487141
417.000000,2.516040
418.000000,2.544171
419.000000,2.571528
420.000000,2.598102
421.000000,2.623884
422.000000,2.648867
423.000000,2.673043
424.000000,2.696405
425.000000,2.718945
426.000000,2.740658
427.000000,2.761535
428.000000,2.781571
429.000000,2.800760
430.000000,2.819096
431.000000,2.836573
432.000000,2.853186
433.000000,2.868930
434.000000,2.883800
435.000000,2.897791
436.000000,2.910900
437.000000,2.923122
438.000000,2.934454
439.000000,2.944892
440.000000,2.954433
441.000000,2.963073
442.000000,2.970812
443.000000,2.977645
444.000000,2.983571
445.000000,2.988589
446.000000,2.992696
447.000000,2.995892
448.000000,2.998174
449.000000,2.999544
450.000000,3.000000
451.000000,2.999542
452.000000,2.998171
453.000000,2.995886
454.000000,2.992688
455.000000,2.988579
456.000000,2.983560
457.000000,2.977632
458.000000,2.970796
459.000000,2.963056
460.000000,2.954413
461.000000,2.944871
462.000000,2.934431
463.000000,2.923097
464.000000,2.910873
465.000000,2.897763
466.000000,2.883769
467.000000,2.868897
468.000000,2.853152
469.000000,2.836537
470.000000,2.819058
471.000000,2.800721
472.000000,2.781530
473.000000,2.761492
474.000000,2.740613
475.000000,2.718899
476.000000,2.696357
477.000000,2.672993
478.000000,2.648815
479.000000,2.623831
480.000000,2.598047
481.000000,2.571471
482.000000,2.544113
483.000000,2.515980
484.000000,2.487080
485.000000,2.457422
486.000000,2.427016
487.000000,2.395871
488.000000,2.363996
489.000000,2.331400
490.000000,2.298095
491.000000,2.264089
492.000000,2.229394
493.000000,2.194020
494.000000,2.157977
495.000000,2.121278
496.000000,2.083931
497.000000,2.045951
498.000000,2.007346
499.000000,1.968131
500.000000,1.928316
501.000000,1.887913
502.000000,1.846936
503.000000,1.805396
504.000000,1.763306
505.000000,1.720679
506.000000,1.677527
507.000000,1.633865
508.000000,1.589705
509.000000,1.545061
510.000000,1.499946
511.000000,1.454374
512.000000,1.408359
513.000000,1.361916
514.000000,1.315057
515.000000,1.267798
516.000000,1.220152
517.000000,1.172135
518.000000,1.123761
519.000000,1.075045
520.000000,1.026001
521.000000,0.976644
522.000000,0.926990
523.000000,0.877054
524.000000,0.826850
525.000000,0.776395
526.000000,0.725703
527.000000,0.674790
528.000000,0.623672
529.000000,0.572363
530.000000,0.520881
531.000000,0.469239
532.000000,0.417455
533.000000,0.365543
534.000000,0.313520
535.000000,0.261402
536.000000,0.209204
537.000000,0.156942
538.000000,0.104633
539.000000,0.052291
540.000000,-0.000066
541.000000,-0.052423
542.000000,-0.104765
543.000000,-0.157074
544.000000,-0.209336
545.000000,-0.261534
546.000000,-0.313652
547.000000,-0.365674
548.000000,-0.417586
549.000000,-0.469370
550.000000,-0.521011
551.000000,-0.572493
552.000000,-0.623801
553.000000,-0.674919
554.000000,-0.725832
555.000000,-0.776523
556.000000,-0.826977
557.000000,-0.877180
558.000000,-0.927116
559.000000,-0.976769
560.000000,-1.026125
561.000000,-1.075168
562.000000,-1.123884
563.000000,-1.172257
564.000000,-1.220273
565.000000,-1.267918
566.000000,-1.315176
567.000000,-1.362033
568.000000,-1.408476
569.000000,-1.454490
570.000000,-1.500060
571.000000,-1.545174
572.000000,-1.589817
573.000000,-1.633976
574.000000,-1.677637
575.000000,-1.720787
576.000000,-1.763413
577.000000,-1.805501
578.000000,-1.847040
579.000000,-1.888016
580.000000,-1.928417
581.000000,-1.968231
582.000000,-2.007445
583.000000,-2.046047
584.000000,-2.084027
585.000000,-2.121371
586.000000,-2.158069
587.000000,-2.194110
588.000000,-2.229483
589.000000,-2.264176
590.000000,-2.298180
591.000000,-2.331483
592.000000,-2.364077
593.000000,-2.395950
594.000000,-2.427094
595.000000,-2.457498
596.000000,-2.487154
597.000000,-2.516052
598.000000,-2.544183
599.000000,-2.571540
600.000000,-2.598113
601.000000,-2.623895
602.000000,-2.648877
603.000000,-2.673053
604.000000,-2.696414
605.000000,-2.718955
606.000000,-2.740667
607.000000,-2.761544
608.000000,-2.781579
609.000000,-2.800768
610.000000,-2.819103
611.000000,-2.836580
612.000000,-2.853193
613.000000,-2.868936
614.000000,-2.883806
615.000000,-2.897797
616.000000,-2.910905
617.000000,-2.923127
618.000000,-2.934458
619.000000,-2.944896
620.000000,-2.954437
621.000000,-2.963077
622.000000,-2.970815
623.000000,-2.977648
624.000000,-2.983574
625.000000,-2.988591
626.000000,-2.992697
627.000000,-2.995893
628.000000,-2.998175
629.000000,-2.999544
630.000000,-3.000000
631.000000,-2.999542
632.000000,-2.998170
633.000000,-2.995885
634.000000,-2.992687
635.000000,-2.988577
636.000000,-2.983557
637.000000,-2.977629
638.000000,-2.970793
639.000000,-2.963053
640.000000,-2.954410
641.000000,-2.944867
642.000000,-2.934427
643.000000,-2.923092
644.000000,-2.910868
645.000000,-2.897757
646.000000,-2.883763
647.000000,-2.868891
648.000000,-2.853145
649.000000,-2.836530
650.000000,-2.819051
651.000000,-2.800713
652.000000,-2.781522
653.000000,-2.761483
654.000000,-2.740604
655.000000,-2.718889
656.000000,-2.696347
657.000000,-2.672983
658.000000,-2.648805
659.000000,-2.623820
660.000000,-2.598036
661.000000,-2.571460
662.000000,-2.544101
663.000000,-2.515968
664.000000,-2.487067
665.000000,-2.457409
666.000000,-2.427003
667.000000,-2.395857
668.000000,-2.363982
669.000000,-2.331386
670.000000,-2.298081
671.000000,-2.264075
672.000000,-2.229379
673.000000,-2.194005
674.000000,-2.157962
675.000000,-2.121262
676.000000,-2.083915
677.000000,-2.045934
678.000000,-2.007330
679.000000,-1.968114
680.000000,-1.928299
681.000000,-1.887896
682.000000,-1.846919
683.000000,-1.805378
684.000000,-1.763288
685.000000,-1.720661
686.000000,-1.677509
687.000000,-1.633847
688.000000,-1.589686
689.000000,-1.545042
690.000000,-1.499927
691.000000,-1.454355
692.000000,-1.408340
693.000000,-1.361896
694.000000,-1.315037
695.000000,-1.267778
696.000000,-1.220132
697.000000,-1.172115
698.000000,-1.123741
699.000000,-1.075024
700.000000,-1.025980
701.000000,-0.976623
702.000000,-0.926969
703.000000,-0.877033
704.000000,-0.826829
705.000000,-0.776374
706.000000,-0.725682
707.000000,-0.674769
708.000000,-0.623650
709.000000,-0.572342
710.000000,-0.520859
711.000000,-0.469217
712.000000,-0.417433
713.000000,-0.365521
714.000000,-0.313498
715.000000,-0.261380
716.000000,-0.209182
717.000000,-0.156920
718.000000,-0.104611
719.000000,-0.052269
720.000000,0.000088
721.000000,0.052445
722.000000,0.104787
723.000000,0.157096
724.000000,0.209358
725.000000,0.261556
726.000000,0.313674
727.000000,0.365696
728.000000,0.417608
729.000000,0.469392
730.000000,0.521033
731.000000,0.572515
732.000000,0.623823
733.000000,0.674941
734.000000,0.725853
735.000000,0.776544
736.000000,0.826999
737.000000,0.877201
738.000000,0.927137
739.000000,0.976790
740.000000,1.026146
741.000000,1.075189
742.000000,1.123904
743.000000,1.172277
744.000000,1.220293
745.000000,1.267937
746.000000,1.315196
747.000000,1.362053
748.000000,1.408496
749.000000,1.454509
750.000000,1.500080
751.000000,1.545193
752.000000,1.589836
753.000000,1.633994
754.000000,1.677655
755.000000,1.720805
756.000000,1.763431
757.000000,1.805519
758.000000,1.847058
759.000000,1.888033
760.000000,1.928434
761.000000,1.968247
762.000000,2.007461
763.000000,2.046063
764.000000,2.084042
765.000000,2.121387
766.000000,2.158085
767.000000,2.194125
768.000000,2.229497
769.000000,2.264190
770.000000,2.298194
771.000000,2.331497
772.000000,2.364090
773.000000,2.395963
774.000000,2.427107
775.000000,2.457510
776.000000,2.487166
777.000000,2.516063
778.000000,2.544195
779.000000,2.571551
780.000000,2.598124
781.000000,2.623905
782.000000,2.648888
783.000000,2.673063
784.000000,2.696424
785.000000,2.718964
786.000000,2.740675
787.000000,2.761552
788.000000,2.781588
789.000000,2.800776
790.000000,2.819111
791.000000,2.836587
792.000000,2.853199
793.000000,2.868943
794.000000,2.883812
795.000000,2.897803
796.000000,2.910911
797.000000,2.923132
798.000000,2.934463
799.000000,2.944900
800.000000,2.954440
801.000000,2.963080
802.000000,2.970818
803.000000,2.977650
804.000000,2.983576
805.000000,2.988593
806.000000,2.992699
807.000000,2.995894
808.000000,2.998176
809.000000,2.999545
810.000000,3.000000
811.000000,2.999541
812.000000,2.998169
813.000000,2.995883
814.000000,2.992685
815.000000,2.988575
816.000000,2.983555
817.000000,2.977626
818.000000,2.970790
819.000000,2.963049
820.000000,2.954406
821.000000,2.944862
822.000000,2.934422
823.000000,2.923088
824.000000,2.910863
825.000000,2.897751
826.000000,2.883757
827.000000,2.868885
828.000000,2.853138
829.000000,2.836523
830.000000,2.819043
831.000000,2.800705
832.000000,2.781513
833.000000,2.761475
834.000000,2.740595
835.000000,2.718880
836.000000,2.696337
837.000000,2.672973
838.000000,2.648795
839.000000,2.623809
840.000000,2.598025
841.000000,2.571449
842.000000,2.544090
843.000000,2.515955
844.000000,2.487055
845.000000,2.457397
846.000000,2.426990
847.000000,2.395844
848.000000,2.363968
849.000000,2.331372
850.000000,2.298066
851.000000,2.264060
852.000000,2.229365
853.000000,2.193990
854.000000,2.157947
855.000000,2.121246
856.000000,2.083900
857.000000,2.045918
858.000000,2.007314
859.000000,1.968098
860.000000,1.928282
861.000000,1.887879
862.000000,1.846901
863.000000,1.805361
864.000000,1.763270
865.000000,1.720643
866.000000,1.677491
867.000000,1.633828
868.000000,1.589668
869.000000,1.545023
870.000000,1.499908
871.000000,1.454336
872.000000,1.408320
873.000000,1.361876
874.000000,1.315017
875.000000,1.267758
876.000000,1.220112
877.000000,1.172095
878.000000,1.123720
879.000000,1.075003
880.000000,1.025959
881.000000,0.976602
882.000000,0.926948
883.000000,0.877012
884.000000,0.826808
885.000000,0.776352
886.000000,0.725660
887.000000,0.674747
888.000000,0.623629
889.000000,0.572320
890.000000,0.520837
891.000000,0.469196
892.000000,0.417411
893.000000,0.365499
894.000000,0.313477
895.000000,0.261358
896.000000,0.209160
897.000000,0.156898
898.000000,0.104589
899.000000,0.052247
900.000000,-0.000110
901.000000,-0.052468
902.000000,-0.104809
903.000000,-0.157118
904.000000,-0.209380
905.000000,-0.261578
906.000000,-0.313696
907.000000,-0.365718
908.000000,-0.417629
909.000000,-0.469413
910.000000,-0.521054
911.000000,-0.572536
912.000000,-0.623844
913.000000,-0.674962
914.000000,-0.725874
915.000000,-0.776565
916.000000,-0.827020
917.000000,-0.877222
918.000000,-0.927158
919.000000,-0.976811
920.000000,-1.026166
921.000000,-1.075209
922.000000,-1.123924
923.000000,-1.172297
924.000000,-1.220313
925.000000,-1.267957
926.000000,-1.315215
927.000000,-1.362073
928.000000,-1.408515
929.000000,-1.454528
930.000000,-1.500099
931.000000,-1.545212
932.000000,-1.589855
933.000000,-1.634013
934.000000,-1.677673
935.000000,-1.720823
936.000000,-1.763448
937.000000,-1.805537
938.000000,-1.847075
939.000000,-1.888051
940.000000,-1.928451
941.000000,-1.968264
942.000000,-2.007478
943.000000,-2.046080
944.000000,-2.084058
945.000000,-2.121402
946.000000,-2.158100
947.000000,-2.194140
948.000000,-2.229512
949.000000,-2.264205
950.000000,-2.298208
951.000000,-2.331511
952.000000,-2.364104
953.000000,-2.395977
954.000000,-2.427120
955.000000,-2.457523
956.000000,-2.487178
957.000000,-2.516076
958.000000,-2.544206
959.000000,-2.571562
960.000000,-2.598135
961.000000,-2.623916
962.000000,-2.648898
963.000000,-2.673073
964.000000,-2.696434
965.000000,-2.718973
966.000000,-2.740685
967.000000,-2.761561
968.000000,-2.781596
969.000000,-2.800784
970.000000,-2.819118
971.000000,-2.836594
972.000000,-2.853206
973.000000,-2.868949
974.000000,-2.883818
975.000000,-2.897808
976.000000,-2.910916
977.000000,-2.923137
978.000000,-2.934468
979.000000,-2.944904
980.000000,-2.954444
981.000000,-2.963084
982.000000,-2.970821
983.000000,-2.977653
984.000000,-2.983578
985.000000,-2.988595
986.000000,-2.992701
987.000000,-2.995895
988.000000,-2.998177
989.000000,-2.999545
990.000000,-3.000000
991.000000,-2.999541
992.000000,-2.998168
993.000000,-2.995882
994.000000,-2.992684
995.000000,-2.988574
996.000000,-2.983553
997.000000,-2.977623
998.000000,-2.970787
999.000000,-2.963046
1000.000000,-2.954402
